fecha,FlujoMaximo,flujoPromedio,NroLecturas,NroEquipos
05/01/2019,2218,441,133,2
06/01/2019,3177,931,91,2
07/01/2019,1251,342,70,2
08/01/2019,1765,615,74,2
09/01/2019,3961,1336,71,2
10/01/2019,4165,871,117,2
11/01/2019,1563,614,123,2
12/01/2019,700,208,75,2
13/01/2019,224,70,56,2
14/01/2019,1992,553,97,2
15/01/2019,2187,753,68,2
16/01/2019,1602,316,66,2
17/01/2019,777,227,45,2
18/01/2019,1612,606,44,2
19/01/2019,2187,753,99,2
20/01/2019,863,283,53,2
21/01/2019,393,211,11,2
22/01/2019,1556,403,13,2
23/01/2019,1560,520,86,2
24/01/2019,3314,1173,80,2
25/01/2019,401,401,7,2
26/01/2019,813,340,9,2
27/01/2019,757,222,37,2
28/01/2019,1984,374,55,2
29/01/2019,761,255,51,2
30/01/2019,859,227,32,2
31/01/2019,3588,1034,127,2
01/02/2019,6756,982,75,2
02/02/2019,1586,327,92,2
03/02/2019,3181,1180,70,2
04/02/2019,1171,547,114,2
05/02/2019,2912,629,72,2
06/02/2019,2559,721,151,2
07/02/2019,3615,1374,75,2
08/02/2019,1741,426,89,2
09/02/2019,1852,384,160,2
10/02/2019,1021,204,119,2
11/02/2019,3635,564,117,2
12/02/2019,577,158,74,2
13/02/2019,3233,1173,78,2
14/02/2019,2231,669,73,2
15/02/2019,2236,520,67,2
16/02/2019,1850,367,105,2
17/02/2019,134,66,33,2
18/02/2019,134,64,12,2
19/02/2019,338,158,22,2
20/02/2019,1244,236,91,2
21/02/2019,2954,821,29,2
22/02/2019,2526,498,47,2
23/02/2019,694,225,42,2
24/02/2019,928,368,63,2
25/02/2019,6846,1699,60,2
26/02/2019,1282,427,89,2
27/02/2019,973,256,107,2
28/02/2019,686,214,63,2
01/03/2019,310,138,25,2
02/03/2019,540,190,17,2
03/03/2019,3361,1386,107,2
04/03/2019,852,205,71,2
05/03/2019,391,150,29,2
06/03/2019,892,326,15,2
07/03/2019,1227,360,42,2
08/03/2019,778,298,42,2
09/03/2019,2219,1001,65,2
10/03/2019,1088,334,97,2
11/03/2019,987,162,59,2
12/03/2019,914,195,76,2
13/03/2019,2451,444,89,2
14/03/2019,826,271,110,2
15/03/2019,530,167,121,2
16/03/2019,1339,608,98,2
17/03/2019,467,332,122,2
18/03/2019,1857,198,106,2
19/03/2019,788,189,129,2
20/03/2019,1123,443,113,2
21/03/2019,1330,640,146,2
22/03/2019,2117,339,131,2
23/03/2019,1717,583,96,2
24/03/2019,702,306,82,2
25/03/2019,833,306,112,2
26/03/2019,1449,657,111,2
27/03/2019,2882,1137,73,2
28/03/2019,2781,707,49,2
29/03/2019,2802,707,60,2
30/03/2019,2104,816,132,2
31/03/2019,2994,1289,92,2
01/04/2019,1194,410,82,2
02/04/2019,1058,553,85,2
03/04/2019,1899,773,105,2
04/04/2019,701,457,114,2
05/04/2019,4188,1946,60,2
06/04/2019,1771,689,129,2
07/04/2019,788,318,72,2
08/04/2019,2348,723,129,2
09/04/2019,1187,495,117,2
10/04/2019,1227,356,93,2
11/04/2019,1539,437,115,2
12/04/2019,2385,609,107,2
13/04/2019,1208,324,111,2
14/04/2019,1014,490,125,2
15/04/2019,1545,641,118,3
16/04/2019,967,415,104,3
17/04/2019,2088,703,104,2
18/04/2019,5570,1950,70,2
19/04/2019,829,289,69,2
20/04/2019,995,290,57,2
21/04/2019,2758,580,91,2
22/04/2019,1958,715,90,2
23/04/2019,1270,576,85,2
24/04/2019,2911,1455,82,2
25/04/2019,2213,1023,84,2
26/04/2019,1964,1009,105,2
27/04/2019,4023,1715,103,2
28/04/2019,337,74,54,2
29/04/2019,813,260,120,2
30/04/2019,455,251,115,2
01/05/2019,3988,2082,98,2
02/05/2019,11770,3875,97,2
03/05/2019,8032,3025,91,2
04/05/2019,2992,848,108,2
05/05/2019,1738,862,91,2
06/05/2019,6001,1533,87,2
07/05/2019,1679,930,100,2
08/05/2019,2184,2226,88,2
09/05/2019,1587,806,103,2
10/05/2019,3709,1237,95,2
11/05/2019,5079,2105,96,2
12/05/2019,6156,2008,107,2
13/05/2019,3529,1014,121,2
14/05/2019,2191,1264,83,2
15/05/2019,2347,1323,100,2
16/05/2019,1703,1141,50,2
17/05/2019,3829,1486,58,2
18/05/2019,2016,871,58,2
19/05/2019,2002,1277,58,2
20/05/2019,10680,4379,99,2
21/05/2019,3562,1333,130,2
22/05/2019,3657,1694,98,2
23/05/2019,4389,1801,79,2
24/05/2019,3848,1449,95,2
25/05/2019,3082,1126,96,2
26/05/2019,3050,1353,96,2
27/05/2019,3850,1625,99,1
28/05/2019,2597,1400,96,2
29/05/2019,2791,1439,97,2
30/05/2019,2757,1602,97,2
31/05/2019,2626,1024,97,2
01/06/2019,3909,1434,104,2
02/06/2019,2276,924,91,2
03/06/2019,5739,2684,38,2
04/06/2019,2513,937,26,2
05/06/2019,2948,1300,9,2
06/06/2019,2669,658,41,2
07/06/2019,1198,431,73,2
08/06/2019,3566,1443,91,2
09/06/2019,3219,1154,96,2
10/06/2019,2706,1103,98,2
11/06/2019,1213,693,93,2
12/06/2019,1553,626,93,2
13/06/2019,2632,1360,95,2
14/06/2019,2565,1344,83,2
15/06/2019,3234,1383,99,2
16/06/2019,4527,2182,92,2
17/06/2019,2970,1347,93,2
18/06/2019,1980,1004,97,2
19/06/2019,2813,970,78,2
20/06/2019,3247,1086,61,2
21/06/2019,8012,3674,84,2
22/06/2019,2896,1108,86,2
23/06/2019,1533,684,10,2
24/06/2019,2718,1368,85,2
25/06/2019,10920,3464,81,2
26/06/2019,10945,2931,94,2
27/06/2019,3174,1549,94,2
28/06/2019,5967,2378,94,2
29/06/2019,1392,628,96,2
30/06/2019,4529,1800,79,2
01/07/2019,3841,1411,87,2
02/07/2019,8356,4639,85,2
03/07/2019,6060,3868,74,2
04/07/2019,2258,1100,88,2
05/07/2019,3716,1102,84,2
06/07/2019,919,423,82,2
07/07/2019,1596,592,88,2
08/07/2019,2817,1224,81,2
09/07/2019,1892,626,114,2
10/07/2019,2142,1024,92,2
11/07/2019,2034,799,97,2
12/07/2019,1517,843,148,2
13/07/2019,2779,1291,95,2
14/07/2019,2888,1032,93,2
15/07/2019,1179,509,93,2
16/07/2019,3658,1377,94,2
17/07/2019,4328,1724,100,2
18/07/2019,2844,1255,82,2
19/07/2019,7192,3004,83,2
20/07/2019,4070,1774,92,2
21/07/2019,6053,2170,92,2
22/07/2019,4050,1787,86,2
23/07/2019,12814,4652,86,2
24/07/2019,8251,1777,68,2
25/07/2019,3576,1650,75,2
26/07/2019,1913,831,91,2
27/07/2019,10431,2908,92,2
28/07/2019,1506,614,95,2
29/07/2019,1361,545,90,2
30/07/2019,1514,561,57,2
31/07/2019,487,180,83,2
01/08/2019,2758,1310,91,2
02/08/2019,3175,1321,82,2
03/08/2019,2569,1156,36,2
04/08/2019,1223,274,41,2
05/08/2019,2370,494,69,2
06/08/2019,3248,1069,62,2
07/08/2019,2812,704,90,2
08/08/2019,2628,1099,88,2
09/08/2019,2157,1077,92,2
10/08/2019,3504,1023,92,2
11/08/2019,3523,1392,88,2
12/08/2019,2077,974,94,2
13/08/2019,4859,1827,85,2
14/08/2019,2773,903,90,2
15/08/2019,2156,622,81,2
16/08/2019,1332,318,67,2
17/08/2019,1365,458,93,2
18/08/2019,2141,686,95,2
19/08/2019,531,209,94,2
20/08/2019,3938,1141,95,2
21/08/2019,1388,473,101,2
22/08/2019,1786,496,111,3
23/08/2019,1545,592,157,3
24/08/2019,1879,1013,166,3
25/08/2019,5113,1302,83,2
26/08/2019,1727,358,50,2
27/08/2019,2264,754,87,2
28/08/2019,2368,1016,172,3
29/08/2019,649,179,54,2
30/08/2019,1055,243,103,3
31/08/2019,1407,524,169,3
01/09/2019,1573,812,97,3
02/09/2019,2952,1465,122,3
03/09/2019,2459,1277,75,2
04/09/2019,3291,1289,84,2
05/09/2019,4055,2055,78,2
06/09/2019,10151,3840,94,2
07/09/2019,7722,2903,93,2
08/09/2019,10543,4535,86,2
09/09/2019,3188,1258,90,2
10/09/2019,6164,2279,87,2
11/09/2019,2751,1527,107,2
12/09/2019,6495,2595,81,2
13/09/2019,8726,2313,86,2
14/09/2019,6250,2127,100,2
15/09/2019,3293,1702,91,2
16/09/2019,2990,873,57,2
17/09/2019,1459,583,63,2
18/09/2019,4039,1561,19,2
19/09/2019,1013,472,93,2
20/09/2019,2141,912,74,2
21/09/2019,2095,715,51,2
22/09/2019,410,216,33,2
23/09/2019,493,222,15,2
24/09/2019,470,331,14,2
25/09/2019,538,179,50,2
26/09/2019,1566,427,45,2
27/09/2019,396,150,27,2
28/09/2019,434,379,5,2
29/09/2019,539,183,21,2
30/09/2019,282,101,48,2
01/10/2019,1826,572,57,2
02/10/2019,3611,2013,86,2
03/10/2019,2981,1149,83,2
04/10/2019,2092,1083,97,2
05/10/2019,4763,1894,90,2
06/10/2019,3183,1998,89,2
07/10/2019,2895,1223,85,2
08/10/2019,750,321,30,2
09/10/2019,620,393,12,2
10/10/2019,505,213,22,2
11/10/2019,601,339,33,2
12/10/2019,2090,922,101,2
13/10/2019,2800,978,85,2
14/10/2019,1447,591,83,2
15/10/2019,3424,606,107,2
16/10/2019,2342,1050,165,3
17/10/2019,806,385,70,2
18/10/2019,2077,1033,73,2
19/10/2019,1364,620,82,2
20/10/2019,4497,2351,101,2
21/10/2019,1535,465,73,2
22/10/2019,3066,593,73,2
23/10/2019,535,189,55,2
24/10/2019,1558,584,94,2
25/10/2019,2090,545,75,2
26/10/2019,244,71,76,2
27/10/2019,400,160,14,2
28/10/2019,836,227,44,2
29/10/2019,619,239,36,2
30/10/2019,949,333,28,2
31/10/2019,3107,1069,50,2
01/11/2019,1740,589,61,2
02/11/2019,895,338,27,2
03/11/2019,790,295,89,2
04/11/2019,1329,356,111,2
05/11/2019,893,304,86,2
06/11/2019,1699,368,90,2
07/11/2019,1347,388,99,2
08/11/2019,3368,487,107,2
09/11/2019,642,236,121,2
10/11/2019,3766,1175,85,2
11/11/2019,1512,492,101,2
12/11/2019,1494,372,89,2
13/11/2019,1673,511,114,2
14/11/2019,1744,541,114,2
15/11/2019,1115,420,120,2
16/11/2019,1460,507,90,2
17/11/2019,1377,443,83,2
18/11/2019,1059,405,82,2
19/11/2019,290,166,15,2
20/11/2019,1097,791,41,3
21/11/2019,2081,632,56,3
22/11/2019,448,173,13,2
23/11/2019,685,281,40,2
24/11/2019,530,180,31,2
25/11/2019,2938,627,97,2
26/11/2019,1722,584,103,2
27/11/2019,4053,802,191,2
28/11/2019,10557,3926,147,2
29/11/2019,4082,2033,171,2
30/11/2019,2494,1002,169,2
01/12/2019,1479,504,122,2
02/12/2019,2905,958,168,2
03/12/2019,3718,889,171,2
04/12/2019,1125,528,120,2
05/12/2019,940,337,131,2
06/12/2019,1512,471,179,2
07/12/2019,928,466,79,2
08/12/2019,3751,1000,153,2
09/12/2019,2781,820,169,2
10/12/2019,1652,555,88,2
11/12/2019,837,235,86,2
12/12/2019,443,183,74,2
13/12/2019,402,145,68,2
14/12/2019,2272,700,52,2
15/12/2019,4338,1032,95,2
16/12/2019,2424,654,80,2
17/12/2019,1688,522,59,2
18/12/2019,1674,450,81,2
19/12/2019,1664,521,173,2
20/12/2019,2514,455,169,2
21/12/2019,1007,437,57,2
22/12/2019,1243,389,63,2
23/12/2019,1196,355,72,2
24/12/2019,838,254,87,2
25/12/2019,1729,540,89,2
26/12/2019,2065,561,115,2
27/12/2019,3228,837,88,2
28/12/2019,3242,878,148,2
29/12/2019,2555,434,127,2
30/12/2019,2012,898,98,2
31/12/2019,964,296,96,2
01/01/2020,1119,137,14,1
02/01/2020,816,208,56,1
03/01/2020,2926,1060,61,1
04/01/2020,2861,761,6,2
05/01/2020,1114,306,19,1
06/01/2020,3135,1052,102,2
07/01/2020,1152,433,140,2
08/01/2020,953,403,128,2
09/01/2020,1703,562,109,2
10/01/2020,2344,439,132,2
11/01/2020,531,184,111,2
12/01/2020,1109,344,90,2
13/01/2020,607,232,31,2
15/01/2020,1111,309,119,2
16/01/2020,3128,179,61,2
17/01/2020,2049,661,75,2
18/01/2020,2195,603,68,2
19/01/2020,1698,646,92,2
20/01/2020,1466,263,45,2
21/01/2020,74,38,9,2
22/01/2020,1046,453,63,2
23/01/2020,2783,1315,81,2
24/01/2020,119,88,21,2
25/01/2020,1303,602,18,2
26/01/2020,160,68,41,2
27/01/2020,3689,633,140,2
28/01/2020,8164,1940,197,2
29/01/2020,1260,413,147,2
30/01/2020,3285,1437,114,2
31/01/2020,2005,632,139,2
01/02/2020,3077,976,92,2
02/02/2020,3313,555,58,2
03/02/2020,870,285,99,2
04/02/2020,4643,927,150,2
05/02/2020,1683,349,47,2
06/02/2020,1664,658,102,2
07/02/2020,3209,829,108,2
08/02/2020,57,56,7,2
09/02/2020,1438,322,105,2
10/02/2020,3828,1482,80,2
11/02/2020,4720,1617,103,2
12/02/2020,376,90,51,2
13/02/2020,1917,667,94,2
14/02/2020,1871,1014,137,2
15/02/2020,1349,457,98,2
16/02/2020,3646,3646,111,2
17/02/2020,1348,376,137,2
18/02/2020,1082,395,102,2
19/02/2020,3457,1274,86,2
20/02/2020,2487,543,93,2
21/02/2020,517,265,19,2
22/02/2020,609,252,41,2
23/02/2020,898,261,89,2
24/02/2020,759,375,30,2
25/02/2020,406,205,20,2
26/02/2020,486,65,52,2
27/02/2020,618,228,49,2
28/02/2020,731,199,52,2
29/02/2020,1223,329,80,2
01/03/2020,632,155,59,2
02/03/2020,1415,412,86,2
03/03/2020,883,473,31,2
04/03/2020,246,68,46,2
05/03/2020,1882,608,40,2
06/03/2020,720,337,76,2
07/03/2020,505,194,93,2
08/03/2020,1615,605,82,2
09/03/2020,6089,439,133,2
10/03/2020,3963,706,125,2
11/03/2020,1630,400,95,2
12/03/2020,478,159,32,2
13/03/2020,1542,619,112,2
14/03/2020,3232,507,121,2
15/03/2020,515,327,61,2
16/03/2020,2574,619,91,2
17/03/2020,2430,468,53,2
18/03/2020,1840,445,69,2
19/03/2020,923,314,62,2
20/03/2020,1780,530,103,2
21/03/2020,925,185,90,2
22/03/2020,285,133,11,2
23/03/2020,5439,1847,100,2
24/03/2020,662,187,33,2
25/03/2020,336,122,44,2
26/03/2020,1097,309,102,2
27/03/2020,2219,623,159,2
28/03/2020,1411,558,65,2
29/03/2020,2686,1238,79,2
30/03/2020,10688,2495,80,2
31/03/2020,415,204,25,2
01/04/2020,325,168,7,2
02/04/2020,768,339,7,1
03/04/2020,2979,1096,131,2
04/04/2020,1272,635,123,2
05/04/2020,6540,1599,125,2
06/04/2020,976,315,63,1
07/04/2020,1486,794,117,2
08/04/2020,874,412,66,1
09/04/2020,2576,754,142,2
10/04/2020,4736,1274,149,2
11/04/2020,1372,836,119,2
12/04/2020,2821,1092,131,2
13/04/2020,4472,2274,135,2
14/04/2020,1738,788,128,2
15/04/2020,1960,917,129,2
16/04/2020,3481,962,120,2
17/04/2020,1956,883,135,2
18/04/2020,1448,776,121,2
19/04/2020,2269,1121,134,2
20/04/2020,1931,869,121,2
21/04/2020,1172,500,140,2
22/04/2020,1778,509,138,2
23/04/2020,1986,921,79,2
24/04/2020,2034,1271,127,2
25/04/2020,2207,944,150,2
26/04/2020,1858,596,138,2
27/04/2020,1345,469,90,2
28/04/2020,868,416,126,2
29/04/2020,1030,407,77,2
30/04/2020,773,258,120,2
01/05/2020,1799,733,77,2
02/05/2020,691,203,96,2
03/05/2020,1289,861,60,2
04/05/2020,1632,683,64,2
05/05/2020,4293,1273,143,2
06/05/2020,1168,464,146,2
07/05/2020,1613,942,125,2
08/05/2020,1163,597,112,2
09/05/2020,3140,719,117,2
10/05/2020,572,292,116,2
11/05/2020,1413,743,113,2
12/05/2020,3852,2130,49,2
13/05/2020,2387,1472,125,2
14/05/2020,2747,1409,111,2
15/05/2020,5770,2315,123,2
16/05/2020,5568,2263,119,2
17/05/2020,4017,1971,125,2
18/05/2020,3111,1620,127,2
19/05/2020,5429,2139,118,2
20/05/2020,3034,1295,115,2
21/05/2020,6779,2526,114,2
22/05/2020,3126,1278,121,2
23/05/2020,5365,2764,119,2
24/05/2020,2054,558,43,2
25/05/2020,878,255,42,2
26/05/2020,1897,605,74,2
27/05/2020,1176,658,109,2
28/05/2020,835,384,122,2
29/05/2020,2130,1199,158,2
30/05/2020,9417,2428,111,2
31/05/2020,6596,2252,112,2
01/06/2020,2921,1355,92,2
02/06/2020,4639,1470,112,2
03/06/2020,8431,3055,118,2
04/06/2020,3031,1613,81,2
05/06/2020,3968,1874,128,2
06/06/2020,1479,531,119,2
07/06/2020,1264,665,103,2
08/06/2020,1437,484,107,2
09/06/2020,1782,766,75,2
10/06/2020,2217,960,71,2
11/06/2020,1694,637,79,2
12/06/2020,1793,590,107,2
13/06/2020,2040,673,105,2
14/06/2020,1470,450,113,2
15/06/2020,3085,871,65,2
16/06/2020,1913,872,96,2
17/06/2020,2463,1144,106,2
18/06/2020,625,259,28,2
19/06/2020,2221,1061,35,2
20/06/2020,1149,760,34,2
21/06/2020,3457,1161,107,2
22/06/2020,2050,1178,106,2
23/06/2020,7632,2572,109,2
24/06/2020,3410,1483,105,2
25/06/2020,5278,2301,92,2
26/06/2020,5789,2865,88,2
27/06/2020,4700,2952,109,2
28/06/2020,2241,960,105,2
29/06/2020,4383,2005,108,2
30/06/2020,1352,339,107,2
01/07/2020,785,268,100,2
02/07/2020,4036,2164,54,2
03/07/2020,1244,321,58,2
04/07/2020,1077,507,106,2
05/07/2020,2954,1402,118,2
06/07/2020,4269,2209,109,2
07/07/2020,3272,1843,113,2
08/07/2020,6005,1827,105,2
09/07/2020,2593,787,110,2
10/07/2020,1968,1050,119,2
11/07/2020,2545,1000,106,2
12/07/2020,1214,513,106,2
13/07/2020,1560,637,113,2
14/07/2020,1217,444,105,2
15/07/2020,880,266,98,2
16/07/2020,1085,294,104,2
17/07/2020,1211,377,107,2
18/07/2020,1922,589,79,2
19/07/2020,1991,656,68,2
20/07/2020,2134,749,58,2
21/07/2020,1569,494,65,2
22/07/2020,703,150,102,2
23/07/2020,1555,745,104,2
24/07/2020,2751,1042,99,2
25/07/2020,1484,558,90,2
26/07/2020,1308,662,110,2
27/07/2020,5878,1531,41,2
28/07/2020,1821,600,71,2
29/07/2020,200,109,59,2
30/07/2020,1712,790,83,2
31/07/2020,1611,586,86,2
01/08/2020,1356,399,80,2
02/08/2020,2325,462,45,2
03/08/2020,1580,405,34,2
04/08/2020,278,11,50,2
05/08/2020,825,196,28,2
06/08/2020,1238,353,50,2
07/08/2020,667,218,106,2
08/08/2020,1252,387,84,2
09/08/2020,1162,354,81,2
10/08/2020,960,310,93,2
11/08/2020,2918,1118,109,2
12/08/2020,2100,863,105,2
13/08/2020,3184,1036,97,2
14/08/2020,3588,1610,103,2
15/08/2020,3838,1696,110,2
16/08/2020,5107,1613,116,2
17/08/2020,5278,1465,114,2
18/08/2020,2769,1181,120,2
19/08/2020,1919,809,88,2
20/08/2020,2074,912,129,2
21/08/2020,1985,871,130,2
22/08/2020,3398,1001,110,2
23/08/2020,6831,1892,111,2
24/08/2020,10704,4146,110,2
25/08/2020,4673,2223,104,2
26/08/2020,9685,2622,104,2
27/08/2020,8488,2959,114,2
28/08/2020,1609,624,121,2
29/08/2020,2764,550,86,2
30/08/2020,5546,1800,81,2
31/08/2020,9689,3213,117,2
01/09/2020,7535,2108,115,2
02/09/2020,1661,675,99,2
03/09/2020,1163,575,115,2
04/09/2020,1851,967,120,2
05/09/2020,1272,554,118,2
06/09/2020,1533,882,125,2
07/09/2020,1996,617,127,2
08/09/2020,2400,564,135,2
09/09/2020,1800,542,107,2
10/09/2020,1608,755,97,2
11/09/2020,2488,310,108,2
12/09/2020,2604,1634,116,2
13/09/2020,3184,1470,96,2
14/09/2020,8800,4086,43,2
15/09/2020,5684,2154,115,2
16/09/2020,3613,1871,120,2
17/09/2020,3578,1779,114,2
18/09/2020,4795,1705,118,2
19/09/2020,2079,847,116,2
20/09/2020,3553,1578,113,2
21/09/2020,3655,2214,109,2
22/09/2020,7805,959,111,2
23/09/2020,656,327,18,2
24/09/2020,685,366,20,2
25/09/2020,1235,372,57,2
26/09/2020,2191,451,115,2
27/09/2020,1165,705,117,2
28/09/2020,1865,1036,128,2
29/09/2020,1934,1061,101,2
30/09/2020,2983,1518,79,2
01/10/2020,2002,995,121,2
02/10/2020,4117,882,122,2
03/10/2020,300,204,16,2
04/10/2020,1238,557,63,2
05/10/2020,2138,800,92,2
06/10/2020,1293,788,49,2
07/10/2020,746,272,63,2
08/10/2020,302,178,12,2
09/10/2020,1172,426,47,2
10/10/2020,5227,948,120,2
11/10/2020,745,181,102,2
12/10/2020,565,169,103,2
13/10/2020,2103,751,120,2
14/10/2020,1322,359,125,2
15/10/2020,5083,2063,114,2
16/10/2020,1318,346,134,2
17/10/2020,2275,450,116,2
18/10/2020,1864,657,120,2
19/10/2020,1297,186,111,2
20/10/2020,869,346,99,2
21/10/2020,2500,973,99,2
22/10/2020,1535,242,144,2
23/10/2020,1562,323,157,2
24/10/2020,2132,461,96,2
25/10/2020,3332,996,149,2
26/10/2020,1820,474,146,2
27/10/2020,3223,1839,140,2
28/10/2020,6674,3420,127,2
29/10/2020,6007,1131,137,2
30/10/2020,3321,1100,157,2
31/10/2020,2088,628,156,2
01/11/2020,1400,426,145,2
02/11/2020,2132,897,142,2
03/11/2020,2264,445,144,2
04/11/2020,1767,637,128,2
05/11/2020,1750,719,180,2
06/11/2020,3398,1573,142,2
07/11/2020,2437,857,116,2
08/11/2020,859,274,119,2
09/11/2020,1689,489,116,2
10/11/2020,3234,1108,152,2
11/11/2020,1570,982,143,2
12/11/2020,2355,917,139,2
13/11/2020,4290,1889,70,2
14/11/2020,1287,317,46,2
15/11/2020,1727,582,144,2
16/11/2020,2625,564,152,2
17/11/2020,3743,1062,140,2
18/11/2020,961,298,133,2
19/11/2020,1300,453,147,2
20/11/2020,2210,681,150,2
21/11/2020,2643,1138,151,2
22/11/2020,4062,1000,128,2
23/11/2020,1514,422,76,2
24/11/2020,941,274,64,2
25/11/2020,538,253,89,2
26/11/2020,3895,431,116,2
27/11/2020,3019,1100,65,2
28/11/2020,265,173,21,2
29/11/2020,298,177,26,2
30/11/2020,497,140,35,2
01/12/2020,2681,1095,67,2
02/12/2020,3501,1181,30,1
03/12/2020,549,155,105,2
04/12/2020,1413,488,153,2
05/12/2020,1427,383,32,2
06/12/2020,695,161,42,2
07/12/2020,459,129,36,2
08/12/2020,1994,818,32,2
09/12/2020,2901,542,78,2
10/12/2020,2187,1042,132,2
11/12/2020,423,221,13,2
12/12/2020,2685,554,77,2
13/12/2020,1555,314,9,2
14/12/2020,4843,1474,69,2
15/12/2020,1757,863,64,1
16/12/2020,340,183,66,2
17/12/2020,919,428,10,2
18/12/2020,2016,755,67,2
19/12/2020,397,124,43,2
20/12/2020,1114,292,121,2
21/12/2020,1054,377,82,2
22/12/2020,73,69,12,2
23/12/2020,849,270,54,2
24/12/2020,632,180,32,2
25/12/2020,266,117,23,2
26/12/2020,544,290,11,2
27/12/2020,223,152,3,2
28/12/2020,1200,586,20,2
29/12/2020,1205,359,94,2
30/12/2020,1387,365,112,2
31/12/2020,1542,435,54,2
01/01/2021,2923,662,52,2
02/01/2021,936,334,21,2
03/01/2021,574,296,24,2
04/01/2021,6151,1985,43,2
05/01/2021,1133,305,137,2
06/01/2021,2316,1149,97,2
07/01/2021,2324,1020,100,2
08/01/2021,2651,593,115,2
09/01/2021,1626,456,117,2
10/01/2021,1396,405,89,2
11/01/2021,1288,426,80,2
12/01/2021,794,236,27,2
13/01/2021,2011,720,99,2
14/01/2021,132,117,5,2
15/01/2021,2717,580,102,2
16/01/2021,1819,705,51,2
17/01/2021,1069,378,12,1
18/01/2021,1561,381,80,2
19/01/2021,1004,306,70,2
20/01/2021,1856,571,89,2
21/01/2021,1381,454,65,2
22/01/2021,1560,309,93,2
23/01/2021,3107,942,95,2
24/01/2021,2639,1206,105,2
25/01/2021,3980,1421,160,2
26/01/2021,5955,2193,78,2
27/01/2021,2818,867,104,2
28/01/2021,1184,640,62,2
29/01/2021,7057,1387,120,2
30/01/2021,3026,966,79,2
31/01/2021,2898,804,65,2
01/02/2021,1285,297,108,2
02/02/2021,4955,1588,107,2
03/02/2021,1446,470,36,2
04/02/2021,2108,616,67,2
05/02/2021,76,41,8,2
06/02/2021,433,148,21,2
07/02/2021,297,81,29,2
08/02/2021,383,135,48,2
09/02/2021,391,205
10/02/2021,3672,1242,67,2
11/02/2021,3343,1066,114,2
12/02/2021,1494,291,113,2
13/02/2021,1705,244,66,2
14/02/2021,3617,1142,128,2
15/02/2021,11786,3398,67,2
16/02/2021,3098,794,126,2
17/02/2021,2223,798,120,2
18/02/2021,1079,435,106,2
19/02/2021,1743,588,135,2
20/02/2021,785,329,74,2
21/02/2021,216,152,6,2
22/02/2021,400,258,18,2
23/02/2021,11005,2947,86,2
24/02/2021,2408,1053,53,2
25/02/2021,357,159,26,2
26/02/2021,527,89,21,1
27/02/2021,171,101,8,1
28/02/2021,183,99,10,1
01/03/2021,501,135,36,2
02/03/2021,603,246,34,2
03/03/2021,961,385,26,2
04/03/2021,291,156,38,2
05/03/2021,686,195,60,2
06/03/2021,471,96,100,2
07/03/2021,1192,243,45,2
08/03/2021,603,199,25,2
09/03/2021,632,190,22,2
10/03/2021,1449,242,26,2
11/03/2021,1339,277,92,2
12/03/2021,868,232,80,2
13/03/2021,343,93,78,2
14/03/2021,2298,603,74,2
15/03/2021,2087,279,39,2
16/03/2021,696,176,32,2
17/03/2021,514,190,37,2
18/03/2021,2784,351,101,2
19/03/2021,914,161,27,2
20/03/2021,1951,411,79,2
21/03/2021,2053,820,56,2
22/03/2021,1072,238,45,2
23/03/2021,2553,1253,67,2
24/03/2021,1072,238,45,2
25/03/2021,2553,1253,67,2
26/03/2021,855,276,104,2
27/03/2021,1692,699,128,2
28/03/2021,1743,557,114,2
29/03/2021,658,162,93,2
30/03/2021,1314,338,62,2
31/03/2021,1436,557,114,2
01/04/2021,3539,763,56,2
02/04/2021,1152,410,123,2
03/04/2021,1105,514,92,2
04/04/2021,381,152,80,2
05/04/2021,767,414,127,2
06/04/2021,2011,899,96,2
07/04/2021,3096,441,58,1
08/04/2021,579,231,88,2
09/04/2021,1503,393,28,2
10/04/2021,1879,266,23,2
11/04/2021,990,279,32,2
12/04/2021,3370,1582,85,2
13/04/2021,1071,350,104,2
14/04/2021,3166,1146,56,2
15/04/2021,313,210,4,2
16/04/2021,10328,4235,33,2
17/04/2021,5182,2904,24,2
18/04/2021,5885,4071,38,2
19/04/2021,6052,2470,33,2
20/04/2021,1282,465,95,2
21/04/2021,913,404,120,2
22/04/2021,1776,914,118,2
23/04/2021,2753,1297,103,2
24/04/2021,2906,1195,92,2
25/04/2021,2098,1208,105,2
26/04/2021,1837,922,42,2
27/04/2021,2842,1120,108,2
28/04/2021,2792,1094,125,2
29/04/2021,4861,2215,101,2
30/04/2021,4402,1603,44,2
01/05/2021,645,415,62,2
02/05/2021,1311,438,46,2
03/05/2021,1528,900,82,2
04/05/2021,3729,1850,89,2
05/05/2021,2321,882,89,2
06/05/2021,619,258,91,2
07/05/2021,5911,3081,96,2
08/05/2021,7169,3607,85,2
09/05/2021,5687,3380,77,2
10/05/2021,5923,1930,76,2
11/05/2021,5510,1545,83,2
12/05/2021,9311,2120,89,2
13/05/2021,2086,1054,70,2
14/05/2021,2444,1040,97,2
15/05/2021,1648,699,106,3
16/05/2021,1267,717,123,3
17/05/2021,1182,531,103,3
18/05/2021,1458,528,110,3
19/05/2021,1713,838,215,3
20/05/2021,2103,867,108,3
21/05/2021,2410,1239,87,3
22/05/2021,1851,1342,98,3
