fecha,hora,cantidad,otro1,otro2,otro3,otro4
09/09/2018,03:55:00.00,1709481.22945,1.70948,52.03297,100.56389,1414.21360
10/09/2018,03:00:00.00,17672748.15022,17.67275,49.47680,83.28310,4123.10560
10/09/2018,06:00:00.00,8928777.72146,8.92878,20.67048,98.86121,1414.21360
11/09/2018,03:40:00.00,5314084.38775,5.31408,35.07734,99.50708,2236.06800
12/09/2018,05:50:00.00,1922427.12599,1.92243,42.60770,99.74751,1414.21360
14/09/2018,05:40:00.00,5289383.50799,5.28938,56.94192,100.61864,2236.06800
15/09/2018,03:15:00.00,15780621.04115,15.78062,18.51983,81.60898,2236.06800
15/09/2018,06:20:00.00,11833448.96338,11.83345,21.37749,81.87990,1414.21360
17/09/2018,06:10:00.00,1901040.94238,1.90104,7.08532,97.90263,1414.21360
18/09/2018,03:45:00.00,2698821.17969,2.69882,44.43969,100.04310,2000.00000
19/09/2018,02:50:00.00,4583204.18627,4.58320,56.17130,83.70181,2236.06800
19/09/2018,05:55:00.00,25740830.48180,25.74083,32.93474,99.32480,1414.21360
20/09/2018,03:35:00.00,9985331.33147,9.98533,23.50237,98.87622,2236.06800
21/09/2018,05:45:00.00,13386316.80214,13.38632,50.70188,100.18507,3000.00000
22/09/2018,03:25:00.00,4391926.07352,4.39193,4.52470,79.65490,2236.06800
22/09/2018,06:25:00.00,1927593.94435,1.92759,33.13211,82.29532,1000.00000
24/09/2018,03:10:00.00,8809118.12185,8.80912,30.99712,82.29083,2828.42710
24/09/2018,06:15:00.00,454022.69473,0.45402,7.20417,80.91680,0.00000
25/09/2018,03:55:00.00,20542636.87864,20.54264,51.96276,100.55798,2828.42710
27/09/2018,03:40:00.00,11033298.54898,11.03330,34.96940,99.49997,2236.06800
29/09/2018,03:30:00.00,1507536.89251,1.50754,9.91723,97.96335,1414.21360
29/09/2018,06:35:00.00,19931832.77570,19.93183,42.88433,82.74906,2236.06800
30/09/2018,05:40:00.00,3175541.69947,3.17554,57.04873,100.75093,2000.00000
01/10/2018,03:15:00.00,28829517.59415,28.82952,18.68314,81.62254,2236.06800
01/10/2018,06:20:00.00,11357709.26219,11.35771,20.98969,81.86173,1414.21360
03/10/2018,03:05:00.00,28001053.79872,28.00105,41.34092,82.82089,2828.42710
03/10/2018,06:10:00.00,25336663.47248,25.33666,7.38950,97.96131,1414.21360
04/10/2018,03:45:00.00,5184641.45421,5.18464,44.33726,100.03509,1414.21360
09/10/2018,05:30:00.00,15945814.41394,15.94581,62.23000,101.09126,3000.00000
10/10/2018,03:10:00.00,33331884.69486,33.33188,31.17181,82.29818,2236.06800
10/10/2018,06:15:00.00,18066424.87685,18.06642,7.21956,80.92054,1414.21360
11/10/2018,03:55:00.00,407741.46553,0.40774,51.87239,100.54543,1000.00000
12/10/2018,06:00:00.00,8767136.19788,8.76714,21.07830,98.88945,1414.21360
13/10/2018,03:40:00.00,1889197.15348,1.88920,34.80984,99.49122,2236.06800
14/10/2018,02:45:00.00,1230237.32426,1.23024,61.74737,84.15531,1414.21360
17/10/2018,03:15:00.00,9417523.64864,9.41752,18.90849,81.63742,2236.06800
17/10/2018,06:20:00.00,14665300.64231,14.66530,21.03661,81.86129,1414.21360
19/10/2018,03:05:00.00,8396914.90540,8.39691,41.50860,82.82723,2828.42710
19/10/2018,06:10:00.00,12023148.60943,12.02315,7.31812,97.94948,1000.00000
21/10/2018,05:55:00.00,4858742.86031,4.85874,32.99368,99.33438,1414.21360
22/10/2018,03:35:00.00,11773642.81313,11.77364,23.10116,98.85728,1414.21360
23/10/2018,05:45:00.00,15470208.10751,15.47021,50.66912,100.19022,2236.06800
24/10/2018,06:25:00.00,847399.94426,0.84740,33.00758,82.28736,1414.21360
26/10/2018,06:15:00.00,11335203.21383,11.33520,7.19102,80.91070,1414.21360
28/10/2018,03:00:00.00,7482057.19296,7.48206,49.87245,83.30267,2236.06800
28/10/2018,06:00:00.00,5631741.45972,5.63174,21.10883,98.88851,1414.21360
30/10/2018,05:50:00.00,1535432.90230,1.53543,42.82131,99.76790,1414.21360
31/10/2018,03:30:00.00,19826634.74228,19.82663,9.28918,97.90764,2236.06800
31/10/2018,06:35:00.00,8895973.63396,8.89597,42.91588,82.78901,2236.06800
02/11/2018,06:20:00.00,6114361.48071,6.11436,20.92698,81.85673,1414.21360
03/11/2018,04:00:00.00,1523448.44778,1.52345,57.77097,101.06259,2236.06800
04/11/2018,03:05:00.00,10095852.81902,10.09585,41.85062,82.82102,2828.42710
05/11/2018,03:45:00.00,407119.69166,0.40712,43.86646,100.03262,1000.00000
06/11/2018,02:50:00.00,956075.40094,0.95608,56.59243,83.71582,2236.06800
06/11/2018,05:55:00.00,29691996.51438,29.69200,33.10512,99.34513,2236.06800
07/11/2018,03:35:00.00,7267009.85194,7.26701,22.57157,98.85248,2000.00000
07/11/2018,06:40:00.00,2921710.96071,2.92171,50.75375,83.05700,2236.06800
08/11/2018,05:45:00.00,10326431.49047,10.32643,50.75528,100.19967,2000.00000
09/11/2018,03:20:00.00,13027001.69158,13.02700,5.67160,80.14003,2236.06800
09/11/2018,06:25:00.00,17360554.05694,17.36055,32.86639,82.27684,1414.21360
10/11/2018,05:30:00.00,2795959.67602,2.79596,62.26907,101.10347,1414.21360
11/11/2018,03:10:00.00,3323188.48513,3.32319,31.94485,82.31558,1414.21360
11/11/2018,06:15:00.00,6103173.24819,6.10317,6.97409,80.85647,1414.21360
13/11/2018,03:00:00.00,43810487.65127,43.81049,50.22176,83.31045,4242.64070
13/11/2018,06:00:00.00,3032177.81989,3.03218,21.33118,98.90298,1414.21360
14/11/2018,03:40:00.00,5767361.36390,5.76736,34.02218,99.47412,1414.21360
15/11/2018,02:45:00.00,13146258.06828,13.14626,62.13578,84.16313,5385.16480
15/11/2018,05:50:00.00,13544030.35319,13.54403,42.99335,99.78036,3000.00000
16/11/2018,03:30:00.00,430283.22496,0.43028,8.56399,97.80558,1414.21360
16/11/2018,06:30:00.00,567797.58432,0.56780,42.69163,82.67389,1000.00000
18/11/2018,03:15:00.00,15147709.84183,15.14771,20.02616,81.67394,2828.42710
18/11/2018,06:20:00.00,16553995.29570,16.55400,20.72822,81.84426,1414.21360
20/11/2018,03:05:00.00,48453169.68109,48.45317,42.30819,82.84346,2828.42710
20/11/2018,06:10:00.00,19193297.82553,19.19330,7.63719,97.98473,1414.21360
22/11/2018,02:50:00.00,544772.22135,0.54477,56.91046,83.75236,2236.06800
22/11/2018,05:55:00.00,5111532.38932,5.11153,33.23505,99.35322,1414.21360
23/11/2018,03:35:00.00,10839823.31527,10.83982,21.89482,98.82021,1414.21360
23/11/2018,06:40:00.00,3400578.96280,3.40058,50.71610,83.05164,2236.06800
24/11/2018,05:45:00.00,3482313.69660,3.48231,50.83426,100.20543,2000.00000
25/11/2018,03:20:00.00,4447225.84117,4.44723,6.44468,80.36379,1414.21360
25/11/2018,15:50:00.00,10873920.90632,10.87392,32.82123,82.26930,2236.06800
25/11/2018,18:45:00.00,5768922.10260,5.76892,21.96967,98.93671,1414.21360
27/11/2018,03:10:00.00,5736713.69209,5.73671,32.55042,82.33994,2828.42710
28/11/2018,03:50:00.00,2214849.96803,2.21485,51.00495,100.50851,2236.06800
29/11/2018,06:00:00.00,9887323.01886,9.88732,21.36307,98.90596,1414.21360
30/11/2018,03:40:00.00,10975230.03837,10.97523,33.42636,99.45022,2000.00000
30/11/2018,06:45:00.00,19232250.12309,19.23225,57.15119,83.43172,3162.27770
01/12/2018,05:50:00.00,5090124.37104,5.09012,43.01275,99.78567,1414.21360
02/12/2018,03:30:00.00,7807552.68570,7.80755,7.75164,97.68581,2236.06800
02/12/2018,06:30:00.00,7068179.47843,7.06818,42.74274,82.67178,2236.06800
03/12/2018,05:35:00.00,13899368.19830,13.89937,57.16823,100.65384,2236.06800
04/12/2018,03:15:00.00,22105529.98791,22.10553,20.77655,81.71726,2236.06800
04/12/2018,06:20:00.00,23395396.81845,23.39540,20.76358,81.83825,2236.06800
04/12/2018,18:35:00.00,15383465.59044,15.38347,8.23859,98.06947,1414.21360
06/12/2018,03:05:00.00,30571803.73879,30.57180,42.81175,82.86960,2828.42710
06/12/2018,06:10:00.00,23189287.66280,23.18929,7.66298,98.00022,2000.00000
07/12/2018,03:45:00.00,1003736.86484,1.00374,42.96247,99.98228,1414.21360
10/12/2018,05:45:00.00,994124.26019,0.99412,50.90783,100.21081,2236.06800
11/12/2018,03:20:00.00,18042081.12721,18.04208,6.98172,80.48511,2236.06800
11/12/2018,06:25:00.00,2625745.09756,2.62575,32.79262,82.27074,1414.21360
13/12/2018,03:10:00.00,4339173.52784,4.33917,32.86858,82.35749,1414.21360
13/12/2018,06:15:00.00,6940540.80800,6.94054,6.83498,80.82396,1000.00000
15/12/2018,06:00:00.00,16723942.22675,16.72394,21.47032,98.91399,2000.00000
16/12/2018,03:40:00.00,415344.83354,0.41534,33.22103,99.43768,1414.21360
17/12/2018,05:50:00.00,206965.32126,0.20697,43.08876,99.78901,1000.00000
18/12/2018,03:30:00.00,696278.31320,0.69628,7.57955,97.66268,1414.21360
18/12/2018,06:30:00.00,289284.05515,0.28928,42.73839,82.66695,1000.00000
22/12/2018,06:10:00.00,556284.46621,0.55628,7.67324,98.00395,0.00000
23/12/2018,03:45:00.00,7141134.43013,7.14113,42.96552,99.97937,2236.06800
24/12/2018,05:55:00.00,3777667.19975,3.77767,33.30890,99.36072,1414.21360
25/12/2018,03:35:00.00,804564.77920,0.80456,21.31397,98.78025,1414.21360
25/12/2018,06:40:00.00,157106.07869,0.15711,50.77115,83.04443,2000.00000
26/12/2018,05:45:00.00,1793720.01602,1.79372,50.91228,100.21290,2236.06800
27/12/2018,03:20:00.00,927006.58649,0.92701,6.98336,80.50487,1414.21360
01/01/2019,03:40:00.00,4692881.67716,4.69288,33.18889,99.43306,2236.06800
03/01/2019,03:30:00.00,752954.83117,0.75295,7.53141,97.64061,1414.21360
03/01/2019,06:30:00.00,830193.38007,0.83019,42.79313,82.65150,1000.00000
05/01/2019,03:15:00.00,7405890.78624,7.40589,20.87193,81.72589,1414.21360
05/01/2019,06:20:00.00,504403.56105,0.50440,20.77542,81.83818,1000.00000
07/01/2019,03:05:00.00,6402213.00741,6.40221,42.82748,82.87789,2236.06800
07/01/2019,06:10:00.00,6771946.22084,6.77195,7.68320,98.01633,1414.21360
08/01/2019,03:45:00.00,246420.81598,0.24642,42.91522,99.97313,1414.21360
09/01/2019,05:55:00.00,2132796.51407,2.13280,33.33297,99.36725,1414.21360
10/01/2019,03:35:00.00,2368856.96720,2.36886,21.24565,98.77868,2236.06800
11/01/2019,05:45:00.00,4367015.72488,4.36702,50.92384,100.21777,2000.00000
12/01/2019,03:20:00.00,8654165.48541,8.65417,7.06973,80.51066,2236.06800
12/01/2019,06:25:00.00,11776770.86645,11.77677,32.79859,82.26494,1414.21360
13/01/2019,05:30:00.00,7336330.32590,7.33633,62.40066,101.12497,2236.06800
14/01/2019,06:15:00.00,10295542.21660,10.29554,6.82958,80.83825,1414.21360
21/01/2019,03:15:00.00,1104052.16408,1.10405,20.98581,81.73268,1414.21360
21/01/2019,06:20:00.00,2177413.52085,2.17741,20.70827,81.83251,1414.21360
25/01/2019,05:55:00.00,3522482.63333,3.52248,33.31387,99.36528,1414.21360
26/01/2019,03:35:00.00,3027569.41715,3.02757,21.12356,98.76815,1414.21360
28/01/2019,03:20:00.00,11941300.89851,11.94130,7.22317,80.55127,2828.42710
28/01/2019,06:25:00.00,195047.42740,0.19505,32.78474,82.26289,1000.00000
30/01/2019,06:15:00.00,520142.54993,0.52014,6.86734,80.84650,1414.21360
01/02/2019,06:00:00.00,7655451.63353,7.65545,21.41582,98.91749,1000.00000
02/02/2019,03:40:00.00,3443735.94014,3.44374,32.99954,99.42034,1414.21360
10/02/2019,05:55:00.00,10120090.27497,10.12009,33.28444,99.36723,2000.00000
15/02/2019,03:10:00.00,4187965.71187,4.18797,33.04501,82.37385,2236.06800
15/02/2019,06:15:00.00,7124509.28964,7.12451,6.83246,80.82321,1414.21360
19/02/2019,05:50:00.00,10581755.93136,10.58176,43.00507,99.79763,2236.06800
20/02/2019,06:35:00.00,485450.51350,0.48545,42.67622,82.65521,1414.21360
24/02/2019,06:10:00.00,7914767.57406,7.91477,7.66917,98.01566,1000.00000
26/02/2019,02:50:00.00,1830989.72606,1.83099,57.27768,83.80437,2828.42710
26/02/2019,05:55:00.00,11153507.73645,11.15351,33.26425,99.36957,1414.21360
26/02/2019,15:20:00.00,9146573.58568,9.14657,32.11937,82.27410,1414.21360
27/02/2019,03:35:00.00,17969397.45210,17.96940,21.18492,98.76672,2236.06800
28/02/2019,05:45:00.00,20769961.41611,20.76996,50.83857,100.22215,3000.00000
05/03/2019,06:00:00.00,1030489.85766,1.03049,21.39589,98.92165,1414.21360
07/03/2019,05:50:00.00,4651958.45196,4.65196,43.00891,99.79891,2000.00000
08/03/2019,03:30:00.00,12444688.82241,12.44469,7.74865,97.67976,2000.00000
08/03/2019,06:35:00.00,9864198.51754,9.86420,42.65316,82.66116,2000.00000
12/03/2019,06:10:00.00,4214333.46650,4.21433,7.64981,98.00154,1000.00000
14/03/2019,05:55:00.00,9937790.05936,9.93779,33.22638,99.35902,1414.21360
14/03/2019,18:10:00.00,12396997.48240,12.39700,42.42001,82.86579,1414.21360
15/03/2019,03:35:00.00,1082199.77718,1.08220,21.50742,98.79386,1000.00000
15/03/2019,06:40:00.00,6467736.12381,6.46774,50.70605,83.05357,3162.27770
16/03/2019,15:10:00.00,1580127.67954,1.58013,50.80166,100.20044,2000.00000
19/03/2019,06:15:00.00,7260679.59989,7.26068,7.02994,80.87198,1414.21360
22/03/2019,03:40:00.00,15068331.21342,15.06833,33.38131,99.43833,2236.06800
23/03/2019,02:45:00.00,741525.06278,0.74153,62.39656,84.19262,2236.06800
23/03/2019,05:50:00.00,1881598.09267,1.88160,42.86655,99.77554,1414.21360
24/03/2019,03:30:00.00,1515499.73342,1.51550,7.80510,97.67725,1414.21360
24/03/2019,06:35:00.00,18776884.76551,18.77688,42.87315,82.67488,2000.00000
26/03/2019,03:15:00.00,497267.67885,0.49727,20.61993,81.71316,1414.21360
26/03/2019,06:20:00.00,24409457.31102,24.40946,21.01340,81.85314,1414.21360
01/04/2019,05:45:00.00,7350608.13091,7.35061,50.67658,100.19155,2000.00000
02/04/2019,06:25:00.00,11310725.14244,11.31073,33.14371,82.28640,2236.06800
06/04/2019,02:55:00.00,20193435.61890,20.19344,50.66601,83.34568,3162.27770
06/04/2019,06:00:00.00,51767905.57003,51.76791,20.99858,98.88363,2000.00000
06/04/2019,18:15:00.00,1719696.78501,1.71970,32.01109,82.35812,3162.27770
07/04/2019,03:40:00.00,4414216.52152,4.41422,33.38317,99.43478,2000.00000
08/04/2019,02:45:00.00,1217875.56940,1.21788,62.39492,84.19638,2828.42710
08/04/2019,05:50:00.00,7000196.14758,7.00020,42.77508,99.76042,2000.00000
11/04/2019,03:15:00.00,317714.54401,0.31771,20.63621,81.71721,1414.21360
11/04/2019,06:20:00.00,21556049.03620,21.55605,21.16854,81.86834,1414.21360
12/04/2019,04:00:00.00,1403142.93216,1.40314,57.19672,101.03909,1414.21360
13/04/2019,03:05:00.00,6009615.57801,6.00962,42.66011,82.87374,2236.06800
13/04/2019,15:35:00.00,22011038.84107,22.01104,7.26464,97.92868,1414.21360
14/04/2019,03:45:00.00,1372928.90631,1.37293,43.10561,99.97807,2000.00000
15/04/2019,02:50:00.00,14552956.51188,14.55296,57.09437,83.78487,3605.55130
18/04/2019,03:20:00.00,1387769.61808,1.38777,6.71908,80.42656,1414.21360
20/04/2019,03:10:00.00,3344509.15901,3.34451,32.66266,82.35464,2236.06800
22/04/2019,02:55:00.00,1241964.04143,1.24196,50.62708,83.34567,2236.06800
22/04/2019,06:00:00.00,24282218.09917,24.28222,21.24294,98.88570,2000.00000
23/04/2019,06:45:00.00,258333.13598,0.25833,57.25502,83.45340,1414.21360
25/04/2019,03:30:00.00,7536623.55299,7.53662,7.89571,97.69424,1414.21360
27/04/2019,03:15:00.00,7812815.38093,7.81282,20.52953,81.71102,1414.21360
27/04/2019,06:20:00.00,3950526.78895,3.95053,20.91098,81.86030,1000.00000
29/04/2019,03:10:00.00,22225286.14338,22.22529,42.58044,82.86717,3605.55130
29/04/2019,06:10:00.00,612759.93203,0.61276,7.53030,97.96587,1000.00000
30/04/2019,03:45:00.00,5927614.32404,5.92761,43.17482,99.98062,2236.06800
01/05/2019,05:55:00.00,3417620.06666,3.41762,33.21597,99.33715,1414.21360
02/05/2019,03:35:00.00,5448466.75659,5.44847,21.63245,98.78952,2236.06800
02/05/2019,06:40:00.00,1878093.66028,1.87809,50.84621,83.06668,2000.00000
03/05/2019,05:45:00.00,7494255.00525,7.49426,50.84809,100.19018,2000.00000
04/05/2019,03:20:00.00,21892892.73171,21.89289,6.62103,80.42048,2828.42710
04/05/2019,06:25:00.00,13582319.40535,13.58232,32.96118,82.28611,2236.06800
06/05/2019,06:15:00.00,1409810.25356,1.40981,7.04087,80.86682,1000.00000
10/05/2019,05:50:00.00,23448200.67553,23.44820,43.00218,99.76883,3000.00000
11/05/2019,03:30:00.00,22627349.43321,22.62735,7.94196,97.69698,2236.06800
11/05/2019,06:35:00.00,6480148.96511,6.48015,42.84476,82.68175,2000.00000
12/05/2019,05:40:00.00,10316468.65669,10.31647,57.17397,100.63944,2236.06800
14/05/2019,04:00:00.00,1249297.88418,1.24930,57.26369,100.99806,2000.00000
15/05/2019,03:05:00.00,11616533.85633,11.61653,42.55903,82.86767,3162.27770
15/05/2019,06:10:00.00,9519625.31437,9.51963,7.59325,97.98569,1414.21360
16/05/2019,03:45:00.00,11991866.96747,11.99187,43.18104,99.98145,2236.06800
16/05/2019,06:50:00.00,11540213.69891,11.54021,62.47410,83.84644,3162.27770
17/05/2019,02:50:00.00,29733938.97058,29.73394,57.02544,83.77701,5385.16480
17/05/2019,05:55:00.00,18664529.99777,18.66453,33.26529,99.34221,2236.06800
18/05/2019,03:35:00.00,16552511.84757,16.55251,21.64122,98.78611,2236.06800
18/05/2019,14:25:00.00,7770554.17222,7.77055,50.77719,83.06111,2236.06800
19/05/2019,05:45:00.00,40555887.91208,40.55589,50.87858,100.19758,3000.00000
20/05/2019,03:20:00.00,24553211.04942,24.55321,6.62188,80.41890,2828.42710
20/05/2019,06:25:00.00,5228732.75993,5.22873,32.84199,82.28122,1414.21360
20/05/2019,18:40:00.00,20228991.11390,20.22899,21.97582,98.93099,2236.06800
21/05/2019,05:30:00.00,21127376.30986,21.12738,62.36445,101.09939,4000.00000
22/05/2019,03:10:00.00,32100826.51204,32.10083,32.60035,82.35367,2236.06800
22/05/2019,06:15:00.00,15500791.95400,15.50079,6.89019,80.86242,1414.21360
24/05/2019,02:55:00.00,22822965.61665,22.82297,50.60649,83.34445,4123.10560
24/05/2019,06:00:00.00,19305599.36969,19.30560,21.42949,98.89703,1414.21360
24/05/2019,18:15:00.00,45443250.42963,45.44325,32.29483,82.37253,2236.06800
25/05/2019,03:40:00.00,16094345.60686,16.09435,33.45248,99.43159,2236.06800
26/05/2019,05:50:00.00,17190858.86443,17.19086,43.05350,99.77457,2236.06800
26/05/2019,15:15:00.00,14623301.38804,14.62330,20.40434,81.90796,1414.21360
27/05/2019,03:30:00.00,6761470.90112,6.76147,7.89200,97.69245,1414.21360
27/05/2019,06:35:00.00,18938800.41841,18.93880,42.73294,82.69912,2236.06800
28/05/2019,05:40:00.00,14206418.63206,14.20642,57.16320,100.74789,2236.06800
29/05/2019,03:15:00.00,25703291.97332,25.70329,20.54296,81.71158,2236.06800
29/05/2019,06:20:00.00,15736444.71638,15.73644,20.74502,81.85202,1000.00000
29/05/2019,18:35:00.00,22429030.84632,22.42903,8.32009,98.06371,1414.21360
30/05/2019,04:00:00.00,6338560.38861,6.33856,57.24443,100.99474,2236.06800
31/05/2019,03:05:00.00,35086031.65947,35.08603,42.60288,82.86835,3162.27770
31/05/2019,06:10:00.00,37687805.00478,37.68781,7.66844,97.99868,1414.21360
01/06/2019,03:45:00.00,15227333.01047,15.22733,43.13522,99.97666,2236.06800
02/06/2019,02:50:00.00,16153521.55395,16.15352,57.06917,83.78311,3605.55130
02/06/2019,05:55:00.00,19898071.29775,19.89807,33.28250,99.34643,2000.00000
03/06/2019,03:35:00.00,9884010.75473,9.88401,21.56175,98.78327,2236.06800
03/06/2019,06:40:00.00,7168819.79464,7.16882,50.71456,83.06045,2236.06800
04/06/2019,05:45:00.00,22379992.97230,22.37999,50.86659,100.19803,2236.06800
05/06/2019,03:20:00.00,15430940.19115,15.43094,6.72169,80.43652,2236.06800
05/06/2019,06:25:00.00,24524401.76720,24.52440,32.79101,82.27874,2000.00000
06/06/2019,05:30:00.00,31302466.77403,31.30247,62.34229,101.10089,3000.00000
07/06/2019,03:10:00.00,32579970.72429,32.57997,32.69654,82.36001,3605.55130
07/06/2019,06:15:00.00,18216605.25648,18.21661,6.87615,80.86023,2000.00000
08/06/2019,03:50:00.00,5692724.42505,5.69272,50.92192,100.49126,2236.06800
09/06/2019,02:55:00.00,17249793.22316,17.24979,50.66704,83.35007,2828.42710
09/06/2019,06:00:00.00,12756573.67703,12.75657,21.40702,98.90014,1414.21360
10/06/2019,06:45:00.00,752814.72181,0.75281,57.11682,83.44199,2236.06800
11/06/2019,02:45:00.00,8751997.66337,8.75200,62.40047,84.20103,3605.55130
11/06/2019,05:50:00.00,23052786.26328,23.05279,43.02512,99.77340,2236.06800
12/06/2019,03:30:00.00,10711952.45485,10.71195,7.75170,97.66808,2000.00000
12/06/2019,06:35:00.00,3720087.71722,3.72009,42.75930,82.79768,1414.21360
14/06/2019,03:15:00.00,30860878.65335,30.86088,20.68853,81.71924,2828.42710
14/06/2019,06:20:00.00,6566319.57071,6.56632,20.69196,81.84891,1000.00000
16/06/2019,06:10:00.00,581718.21869,0.58172,7.70808,98.00423,0.00000
18/06/2019,02:50:00.00,1000679.43154,1.00068,57.14961,83.79429,2828.42710
19/06/2019,06:40:00.00,9127041.23662,9.12704,50.64286,83.05557,2236.06800
19/06/2019,18:50:00.00,6200728.22750,6.20073,43.40146,100.05313,1000.00000
20/06/2019,05:45:00.00,29390063.52220,29.39006,50.86406,100.20361,2236.06800
21/06/2019,03:20:00.00,19295236.49050,19.29524,6.91708,80.48102,2236.06800
21/06/2019,06:25:00.00,10445828.19215,10.44583,32.71445,82.27903,2000.00000
22/06/2019,05:30:00.00,74868214.29041,74.86821,62.33681,101.10786,3605.55130
23/06/2019,03:10:00.00,19253323.75051,19.25332,32.86036,82.36561,2828.42710
23/06/2019,06:15:00.00,10577076.16685,10.57708,6.81685,80.85667,1414.21360
24/06/2019,03:50:00.00,1945870.17799,1.94587,50.82381,100.48212,2000.00000
25/06/2019,02:55:00.00,19215015.87830,19.21502,50.78739,83.35655,2828.42710
25/06/2019,06:00:00.00,6243235.19108,6.24324,21.42651,98.90171,1414.21360
26/06/2019,06:45:00.00,2335721.50443,2.33572,57.07682,83.44421,2236.06800
27/06/2019,02:45:00.00,16581566.82625,16.58157,62.48487,84.21029,4123.10560
27/06/2019,05:50:00.00,10775436.36511,10.77544,43.02013,99.77689,2000.00000
28/06/2019,03:30:00.00,51175116.65332,51.17512,7.53297,97.61110,2236.06800
28/06/2019,06:30:00.00,897010.64483,0.89701,42.65215,82.67336,1000.00000
29/06/2019,05:35:00.00,8979074.98402,8.97907,57.15036,100.64339,3000.00000
30/06/2019,03:15:00.00,20162644.80527,20.16264,20.87934,81.72676,2236.06800
30/06/2019,06:20:00.00,10309957.52703,10.30996,20.66295,81.85047,1414.21360
01/07/2019,04:00:00.00,2255922.41367,2.25592,57.08994,100.97217,2236.06800
01/07/2019,14:50:00.00,31603588.06770,31.60359,33.85962,99.46658,1000.00000
02/07/2019,03:05:00.00,12388893.50396,12.38889,42.82825,82.87800,3605.55130
02/07/2019,06:10:00.00,16363244.85866,16.36324,7.71918,97.99899,1414.21360
03/07/2019,03:45:00.00,8020789.93587,8.02079,42.93371,99.96274,2236.06800
03/07/2019,06:50:00.00,9481515.27577,9.48152,62.36468,83.83853,4000.00000
04/07/2019,02:50:00.00,5048196.85336,5.04820,57.23109,83.80133,2236.06800
04/07/2019,05:55:00.00,1704679.56239,1.70468,33.30111,99.35054,1000.00000
05/07/2019,03:35:00.00,8442038.48285,8.44204,21.24987,98.77032,2236.06800
05/07/2019,06:40:00.00,4148421.80608,4.14842,50.64211,83.05812,2828.42710
06/07/2019,05:45:00.00,23737228.83815,23.73723,50.86323,100.20349,2236.06800
07/07/2019,03:20:00.00,20522095.71235,20.52210,7.07460,80.50988,2236.06800
07/07/2019,06:25:00.00,12428756.83621,12.42876,32.70536,82.27745,2236.06800
08/07/2019,05:30:00.00,6245812.19337,6.24581,62.34102,101.11073,2828.42710
10/07/2019,03:50:00.00,10357669.83435,10.35767,50.76686,100.47982,3000.00000
11/07/2019,02:55:00.00,16237466.29720,16.23747,50.84243,83.35853,3605.55130
11/07/2019,06:00:00.00,13111059.04067,13.11106,21.47462,98.90554,1414.21360
12/07/2019,03:40:00.00,23077142.78274,23.07714,33.11518,99.41608,2236.06800
12/07/2019,06:45:00.00,11865650.54981,11.86565,57.06194,83.43823,3162.27770
13/07/2019,02:45:00.00,5537966.99642,5.53797,62.52360,84.21205,3162.27770
13/07/2019,05:50:00.00,11478190.45074,11.47819,43.07072,99.77879,2000.00000
14/07/2019,03:30:00.00,24318337.60613,24.31834,7.45114,97.61790,2236.06800
14/07/2019,06:30:00.00,16654272.27720,16.65427,42.61015,82.67361,2000.00000
16/07/2019,03:15:00.00,19187538.86367,19.18754,20.93398,81.73107,2828.42710
16/07/2019,06:20:00.00,22621598.03409,22.62160,20.58186,81.84491,1414.21360
19/07/2019,03:45:00.00,1372464.03728,1.37246,42.91454,99.96271,2000.00000
19/07/2019,06:50:00.00,8368895.79354,8.36890,62.35934,83.83849,3000.00000
22/07/2019,05:45:00.00,10306069.09352,10.30607,50.92710,100.20707,3000.00000
23/07/2019,03:20:00.00,2758132.47840,2.75813,7.06615,80.50525,1414.21360
25/07/2019,03:10:00.00,9942192.28674,9.94219,32.94499,82.37085,2236.06800
25/07/2019,06:15:00.00,9791076.36802,9.79108,6.76039,80.83681,1414.21360
26/07/2019,03:50:00.00,24359996.26813,24.36000,50.78835,100.47934,3162.27770
27/07/2019,02:55:00.00,26243988.50426,26.24399,50.82112,83.35645,4472.13600
27/07/2019,06:00:00.00,24222466.00556,24.22247,21.50733,98.90471,1414.21360
28/07/2019,03:40:00.00,16828489.63748,16.82849,33.16918,99.41678,2236.06800
29/07/2019,05:50:00.00,1880822.92478,1.88082,43.10515,99.77996,2236.06800
30/07/2019,03:30:00.00,26302657.35949,26.30266,7.51957,97.61928,2828.42710
30/07/2019,06:30:00.00,5369260.59215,5.36926,42.66437,82.67136,2000.00000
31/07/2019,05:35:00.00,5679935.41165,5.67994,57.22395,100.64905,2828.42710
01/08/2019,03:15:00.00,19706777.81112,19.70678,20.88227,81.72925,2828.42710
01/08/2019,06:20:00.00,12725738.88564,12.72574,20.65055,81.84521,1414.21360
03/08/2019,03:05:00.00,10861210.63747,10.86121,42.82566,82.88157,3162.27770
03/08/2019,06:10:00.00,25754792.59238,25.75479,7.78686,98.00891,1414.21360
04/08/2019,03:45:00.00,5283441.18885,5.28344,42.94648,99.96394,2236.06800
05/08/2019,02:50:00.00,20350411.71853,20.35041,57.21901,83.80052,5099.01950
05/08/2019,05:55:00.00,22110113.44648,22.11011,33.39023,99.35306,2000.00000
06/08/2019,03:35:00.00,12421239.01313,12.42124,21.27811,98.76599,2000.00000
06/08/2019,06:40:00.00,9216088.92355,9.21609,50.68511,83.05543,2236.06800
